online_copy_id,url,parsed,linked_full_code,ocr_title,ocr_description,ocr_start_year,ocr_end_year,ocr_institution,ocr_full_title_raw,ocr_sprava_number,ocr_raw_date_text,ocr_confidence,ocr_notes,ocr_images_used,ocr_error,dgs
a2378737-2191-4e58-b84d-504866111b28,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001237,НМІУДСВ-(ТФ-5473-65+++ТФ-5473-65+++ТФ-5473-65),НМІУДСВ-ТФ1-5473-65,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области.","Справа №: 36 | Дата (як надруковано): Начато: ""24"" мая 1944 года Закончено: ""18"" сентября 1946 года | Нотатки: Handwritten addition: Ольховатский р-н. Дело на 585 листах.",1944,1946,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области.",36,"Начато: ""24"" мая 1944 года Закончено: ""18"" сентября 1946 года",high,Handwritten addition: Ольховатский р-н. Дело на 585 листах.,2,,127001237
ae5bb66d-b60e-48a5-b7e7-faa4008f8cea,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001273,НМІУДСВ-(ТФ-5473-66+++ТФ-5473-66+++ТФ-5473-66),НМІУДСВ-ТФ1-5473-66,"Министерство обороны Украины, Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. Д Е Л О № 42 С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области, Октябрський р-н",Справа №: 42 | Дата (як надруковано): Начато: 15 августа 1944 года. Закончено: 25 июня 1996 года,1944,1996,"Министерство обороны Украины, Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области","Д Е Л О № 42 С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области, Октябрський р-н",42,Начато: 15 августа 1944 года. Закончено: 25 июня 1996 года,high,,2,,127001273
b9ef5050-3ae6-4e8e-a472-689724f41fcb,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001272,НМІУДСВ-(ТФ-5473-67+++ТФ-5473-67+++ТФ-5473-67),НМІУДСВ-ТФ1-5473-67,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области.","Справа №: 88 | Дата (як надруковано): Начато: ""24"" декабря 1944 года. Закончено: ""19"" октября 1951 года. | Нотатки: На 49 листах. Handwritten district name: Великобурлукский р-н.",1944,1951,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области.",88,"Начато: ""24"" декабря 1944 года. Закончено: ""19"" октября 1951 года.",high,На 49 листах. Handwritten district name: Великобурлукский р-н.,2,,127001272
3283c43f-f969-4971-bc32-acecdffdcb74,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001264,НМІУДСВ-(ТФ-5473-68+++ТФ-5473-68+++ТФ-5473-68),НМІУДСВ-ТФ1-5473-68,"Министерство обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области. Альбомный р-т",Справа №: 84 | Дата (як надруковано): Начато: 25 декабря 1951 года Закончено: 17 февраля 1952 года,1951,1952,Министерство обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области. Альбомный р-т",84,Начато: 25 декабря 1951 года Закончено: 17 февраля 1952 года,high,,2,,127001264
f6780447-e6b6-4a30-bb6d-f6a884ad25ac,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001257,НМІУДСВ-(ТФ-5473-69+++ТФ-5473-69+++ТФ-5473-69),НМІУДСВ-ТФ1-5473-69,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области",Справа №: 33 | Дата (як надруковано): Начато: 18 января 1954 года. Закончено: 19 июля 1954 года. | Нотатки: Октябательский р-н (handwritten addition),1954,1954,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области",33,Начато: 18 января 1954 года. Закончено: 19 июля 1954 года.,high,Октябательский р-н (handwritten addition),2,,127001257
22bdefda-4a61-438c-a957-952b178ce0bc,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001139,НМІУДСВ-(ТФ-5473-6+++ТФ-5473-6+++ТФ-5473-6),НМІУДСВ-ТФ1-5473-6,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Волчанский район Харьковской области","Справа №: 6 | Дата (як надруковано): Начато: ""20"" июля 1948 года. Закончено: ""18"" октября 1978 года | Нотатки: Case initiated by Министерство обороны Украины. The case indicates 70 pages.",1948,1978,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Волчанский район Харьковской области",6,"Начато: ""20"" июля 1948 года. Закончено: ""18"" октября 1978 года",high,Case initiated by Министерство обороны Украины. The case indicates 70 pages.,2,,127001139
059f87db-ba01-4bff-8484-5826343215a5,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001311,НМІУДСВ-(ТФ-5473-70+++ТФ-5473-70+++ТФ-5473-70),НМІУДСВ-ТФ1-5473-70,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",Справа №: 26 | Дата (як надруковано): Начато: “01” апреля 1943 года. Закончено: “31” декабря 1950 года | Нотатки: The document header includes 'Министерство обороны Украины' above the main institution.,1943,1950,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",26,Начато: “01” апреля 1943 года. Закончено: “31” декабря 1950 года,high,The document header includes 'Министерство обороны Украины' above the main institution.,2,,127001311
061c9992-55d7-4602-b997-2a9c2d494c14,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001347,НМІУДСВ-(ТФ-5473-71+++ТФ-5473-71+++ТФ-5473-71),НМІУДСВ-ТФ1-5473-71,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области","Справа №: 25 | Дата (як надруковано): Начато: ""01"" января 1946 года. Закончено: ""31"" декабря 1946 года",1946,1946,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",25,"Начато: ""01"" января 1946 года. Закончено: ""31"" декабря 1946 года",high,,2,,127001347
301134d5-f8d6-4f1a-bb1b-38360a062f4f,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001321,НМІУДСВ-(ТФ-5473-72+++ТФ-5473-72+++ТФ-5473-72),НМІУДСВ-ТФ1-5473-72,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. ДЕЛО № 24 списки пропавших без вести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области","Справа №: 24 | Дата (як надруковано): Начато: ""30"" декабря 1946 года. Закончено: ""02"" декабря 1948 года | Нотатки: На 184 листах",1946,1948,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"ДЕЛО № 24 списки пропавших без вести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",24,"Начато: ""30"" декабря 1946 года. Закончено: ""02"" декабря 1948 года",high,На 184 листах,2,,127001321
ee195b08-1205-47ab-abab-7a72e0d746c2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001319,НМІУДСВ-(ТФ-5473-73+++ТФ-5473-73+++ТФ-5473-73),НМІУДСВ-ТФ1-5473-73,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области","Справа №: 257 | Дата (як надруковано): Начато: ""02"" апреля 1946 года. Закончено: ""02"" апреля 1946 года. 5.01.47. | Нотатки: Current custodian printed on cover: Министерство обороны Украины. The inventory page header refers to ""дело № 12"" and ""за 1946 год"" for the described papers, while the main cover page is ""ДЕЛО № 257"".",1946,1946,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",257,"Начато: ""02"" апреля 1946 года. Закончено: ""02"" апреля 1946 года. 5.01.47.",high,"Current custodian printed on cover: Министерство обороны Украины. The inventory page header refers to ""дело № 12"" and ""за 1946 год"" for the described papers, while the main cover page is ""ДЕЛО № 257"".",2,,127001319
e19c8955-d7ed-4307-a1ac-8a2c278323cd,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001314,НМІУДСВ-(ТФ-5473-74+++ТФ-5473-74+++ТФ-5473-74),НМІУДСВ-ТФ1-5473-74,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. СПИСКИ ПРОПАВШИХ БЕЗВЕСТИ, ПЕРЕПИСКА ПО УСТАНОВЛЕНИЮ СУДЬБЫ ВОИНОВ ПОГИБШИХ НА ФРОНТАХ ВЕЛИКОЙ ОТЕЧЕСТВЕННОЙ ВОЙНЫ за Старосалтовский район Харьковской области","Справа №: 24 | Дата (як надруковано): Начато: ""01"" января 1950 года. Закончено: ""31"" декабря 1950 года | Нотатки: Министерство обороны Украины",1950,1950,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"СПИСКИ ПРОПАВШИХ БЕЗВЕСТИ, ПЕРЕПИСКА ПО УСТАНОВЛЕНИЮ СУДЬБЫ ВОИНОВ ПОГИБШИХ НА ФРОНТАХ ВЕЛИКОЙ ОТЕЧЕСТВЕННОЙ ВОЙНЫ за Старосалтовский район Харьковской области",24,"Начато: ""01"" января 1950 года. Закончено: ""31"" декабря 1950 года",high,Министерство обороны Украины,2,,127001314
8777e975-4a1d-4ace-ae46-4482d01903df,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001324,НМІУДСВ-(ТФ-5473-75+++ТФ-5473-75+++ТФ-5473-75),НМІУДСВ-ТФ1-5473-75,"Министерство Обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. СПИСКИ ПРОПАВШИХ БЕЗВЕСТИ, ПЕРЕПИСКА ПО УСТАНОВЛЕНИЮ СУДЬБЫ ВОИНОВ ПОГИБШИХ НА ФРОНТАХ ВЕЛИКОЙ ОТЕЧЕСТВЕННОЙ ВОЙНЫ ЗА СТАРОСАЛТОВСКИЙ РАЙОН ХАРЬКОВСКОЙ ОБЛАСТИ","Справа №: 28 | Дата (як надруковано): Начато: ""04"" августа 1950 года, Закончено: ""14"" декабря 1950 года | Нотатки: .",1950,1950,Министерство Обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"СПИСКИ ПРОПАВШИХ БЕЗВЕСТИ, ПЕРЕПИСКА ПО УСТАНОВЛЕНИЮ СУДЬБЫ ВОИНОВ ПОГИБШИХ НА ФРОНТАХ ВЕЛИКОЙ ОТЕЧЕСТВЕННОЙ ВОЙНЫ ЗА СТАРОСАЛТОВСКИЙ РАЙОН ХАРЬКОВСКОЙ ОБЛАСТИ",28,"Начато: ""04"" августа 1950 года, Закончено: ""14"" декабря 1950 года",high,.,2,,127001324
54607d47-7a43-4a27-84af-c825d1730de0,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001329,НМІУДСВ-(ТФ-5473-76+++ТФ-5473-76+++ТФ-5473-76),НМІУДСВ-ТФ1-5473-76,"Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области","Справа №: 29 | Дата (як надруковано): Начато: ""05"" ноября 1953 года. Закончено: ""24"" августа 1954 года",1953,1954,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",29,"Начато: ""05"" ноября 1953 года. Закончено: ""24"" августа 1954 года",high,,2,,127001329
186061e6-3c58-425a-9538-d52c40b3e863,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001348,НМІУДСВ-(ТФ-5473-77+++ТФ-5473-77+++ТФ-5473-77),НМІУДСВ-ТФ1-5473-77,"Министерство обороны Украины, Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",Справа №: 30 | Дата (як надруковано): Начато: 08 октября 1954 года. Закончено: 25 сентября 1954 года.,1954,1954,"Министерство обороны Украины, Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области","списки пропавших безвести, переписка по установлению судьбы воинов погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области",30,Начато: 08 октября 1954 года. Закончено: 25 сентября 1954 года.,high,,2,,127001348
34620dfc-df5a-4a69-83be-b6ea70b8c96b,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001333,НМІУДСВ-(ТФ-5473-78+++ТФ-5473-78+++ТФ-5473-78),НМІУДСВ-ТФ1-5473-78,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибшего офицерского состава на фронтах Великой Отечественной войны за Волчанский район Харьковской области,Дата (як надруковано): Начато: года. Закончено: года. | Нотатки: Start and end years for the record's coverage period are inferred from the explicit mention of 'Великой Отечественной войны' (Great Patriotic War) in the title. Specific start/end date fields on the cover are blank.,1941,1945,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибшего офицерского состава на фронтах Великой Отечественной войны за Волчанский район Харьковской области,,Начато: года. Закончено: года.,medium,Start and end years for the record's coverage period are inferred from the explicit mention of 'Великой Отечественной войны' (Great Patriotic War) in the title. Specific start/end date fields on the cover are blank.,2,,127001333
d3962af7-0809-4fdf-84fd-b1a3abc48a34,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001338,НМІУДСВ-(ТФ-5473-79+++ТФ-5473-79+++ТФ-5473-79),НМІУДСВ-ТФ1-5473-79,Міністерство оборони України Волчансько-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Волчанский район Харьковской области Том 1,Справа №: 2.594 ч. 22.20.1941 | Нотатки: На 119 листах,1941,1945,Міністерство оборони України Волчансько-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Волчанский район Харьковской области Том 1,2.594 ч. 22.20.1941,,low,На 119 листах,2,,127001338
19ecbaff-75b9-439c-8367-217bbe539707,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001130,НМІУДСВ-(ТФ-5473-7+++ТФ-5473-7+++ТФ-5473-7),НМІУДСВ-ТФ1-5473-7,"Министерство Обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Волчанский район Харьковской области.","Справа №: 7 | Дата (як надруковано): Начато: ""11"" апреля 1943 года. Закончено: ""14"" октября 1944 года | Нотатки: На 57 листах. Опись № 1 ТРОФЕЙНОГО ФОНДА.",1943,1944,Министерство Обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,"С извещениями на бывших военнослужащих, погибших и пропавших без вести на фронтах Великой Отечественной войны за Волчанский район Харьковской области.",7,"Начато: ""11"" апреля 1943 года. Закончено: ""14"" октября 1944 года",high,На 57 листах. Опись № 1 ТРОФЕЙНОГО ФОНДА.,2,,127001130
efc92e2d-bd06-4002-b238-b047898af8b6,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001211,НМІУДСВ-(ТФ-5473-80+++ТФ-5473-80+++ТФ-5473-80),НМІУДСВ-ТФ1-5473-80,Волчанско-Великобурлукский Объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Волчанский район Харьковской области,"Нотатки: Start and end years inferred from the reference to 'Великая Отечественная война' (Great Patriotic War) in the full title, which spanned 1941-1945. No explicit dates were found on the cover.",1941,1945,Волчанско-Великобурлукский Объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Волчанский район Харьковской области,,,low,"Start and end years inferred from the reference to 'Великая Отечественная война' (Great Patriotic War) in the full title, which spanned 1941-1945. No explicit dates were found on the cover.",2,,127001211
7c617fe6-a56d-4c52-b77c-2612aba8c85e,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001334,НМІУДСВ-(ТФ-5473-81+++ТФ-5473-81+++ТФ-5473-81),НМІУДСВ-ТФ1-5473-81,"Министерство обороны Украины, Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Волчанский район Харьковской области Том 3","Дата (як надруковано): Начато:, Закончено: | Нотатки: Start and end years inferred from the mention of 'Великой Отечественной войны' (Great Patriotic War) in the title, as dates were not explicitly filled on the cover.",1941,1945,"Министерство обороны Украины, Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области",АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Волчанский район Харьковской области Том 3,,"Начато:, Закончено:",low,"Start and end years inferred from the mention of 'Великой Отечественной войны' (Great Patriotic War) in the title, as dates were not explicitly filled on the cover.",2,,127001334
52ee308d-d4f0-4baf-ab85-5da9980ec86a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001336,НМІУДСВ-(ТФ-5473-82+++ТФ-5473-82+++ТФ-5473-82),НМІУДСВ-ТФ1-5473-82,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области Том 1,Нотатки: Start and end years are inferred from the mention of 'Великой Отечественной войны' (Great Patriotic War).,1941,1945,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области Том 1,,,high,Start and end years are inferred from the mention of 'Великой Отечественной войны' (Great Patriotic War).,2,,127001336
f56a99ee-2291-4f9e-a2e0-c83bac8df8b3,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001205,НМІУДСВ-(ТФ-5473-83+++ТФ-5473-83+++ТФ-5473-83),НМІУДСВ-ТФ1-5473-83,Министерство обороны Украины. Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области,,1941,1945,Министерство обороны Украины,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Великобурлукский район Харьковской области,,,medium,,2,,127001205
288ed1ae-878a-4609-b283-9aa1fda3120a,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001209,НМІУДСВ-(ТФ-5473-84+++ТФ-5473-84+++ТФ-5473-84),НМІУДСВ-ТФ1-5473-84,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области,"Справа №: Том 1 | Дата (як надруковано): Начато: ""__"" ""__"" года. Закончено: ""__"" ""__"" года. | Нотатки: Оверштамп: Министерство обороны Украины. Гриф: секретности. На 957 листах. Хранить ""__"" лет до ""__"" г. ст. ""__"" (перечня). Инв. № ""__"" (перечня)",1941,1945,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области,Том 1,"Начато: ""__"" ""__"" года. Закончено: ""__"" ""__"" года.",medium,"Оверштамп: Министерство обороны Украины. Гриф: секретности. На 957 листах. Хранить ""__"" лет до ""__"" г. ст. ""__"" (перечня). Инв. № ""__"" (перечня)",2,,127001209
6fd9adc2-b370-4e40-9b40-c993f65cff28,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001331,НМІУДСВ-(ТФ-5473-85+++ТФ-5473-85+++ТФ-5473-85),НМІУДСВ-ТФ1-5473-85,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области,"Дата (як надруковано): Начато: ""01"" января 1941 года Закончено: ""30"" марта 1953 года | Нотатки: Рукописная отметка: Фонд 2. Книга состоит из 72 листов. Внутреннее название: Журнал Учет списочного и рядового состава Красной Армии погибших в боях и пропавших без вести за 1941-42 г.г. (Начато: 1.1.1947). Артикул формы: Арт. 091-82.",1941,1953,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области,,"Начато: ""01"" января 1941 года Закончено: ""30"" марта 1953 года",high,Рукописная отметка: Фонд 2. Книга состоит из 72 листов. Внутреннее название: Журнал Учет списочного и рядового состава Красной Армии погибших в боях и пропавших без вести за 1941-42 г.г. (Начато: 1.1.1947). Артикул формы: Арт. 091-82.,2,,127001331
a62678d7-5a5b-4c34-9954-8d43a5508a63,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001207,НМІУДСВ-(ТФ-5473-86+++ТФ-5473-86+++ТФ-5473-86),НМІУДСВ-ТФ1-5473-86,Министерство обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области Том 3.,"Дата (як надруковано): Начато: ""03"" февраля 1947 года. Закончено: ""31"" декабря 1946 года. | Нотатки: The 'Начато' (started) year (1947) is chronologically after the 'Закончено' (finished) year (1946) as written on the cover, suggesting a possible error in the original document's dates or an unconventional dating system.",1947,1946,Министерство обороны Украины Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Старосалтовский район Харьковской области Том 3.,,"Начато: ""03"" февраля 1947 года. Закончено: ""31"" декабря 1946 года.",high,"The 'Начато' (started) year (1947) is chronologically after the 'Закончено' (finished) year (1946) as written on the cover, suggesting a possible error in the original document's dates or an unconventional dating system.",2,,127001207
bca31b98-6b4b-4e87-a4d8-6e5790b57686,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001339,НМІУДСВ-(ТФ-5473-87+++ТФ-5473-87+++ТФ-5473-87),НМІУДСВ-ТФ1-5473-87,"СТАРО-САЛОВСКИЙ РАЙВОЕНКОМАТ. СПИСОК ПОГИБШИХ И ПРОПАВШИХ БЕЗВЕСТИ ""ЗА СОЦИАЛИСТИЧЕСКУЮ РОДИНУ"" НА КОТОРЫХ ПОСТУПИЛИ ИЗВЕЩЕНИЯ ВОЙСКОВЫХ ЧАСТЕЙ",Справа №: 18 | Дата (як надруковано): 1948 г. | Нотатки: Handwritten number '18' at top left. Text 'TINNN 4' (likely 'лист 4') is present on the main text block. Handwritten text 'Варик.' at bottom. Archive stamp 'Архив МВС СССР опись - №' is present with the handwritten year '1948 г.'.,1941,1948,СТАРО-САЛОВСКИЙ РАЙВОЕНКОМАТ,"СПИСОК ПОГИБШИХ И ПРОПАВШИХ БЕЗВЕСТИ ""ЗА СОЦИАЛИСТИЧЕСКУЮ РОДИНУ"" НА КОТОРЫХ ПОСТУПИЛИ ИЗВЕЩЕНИЯ ВОЙСКОВЫХ ЧАСТЕЙ",18,1948 г.,high,Handwritten number '18' at top left. Text 'TINNN 4' (likely 'лист 4') is present on the main text block. Handwritten text 'Варик.' at bottom. Archive stamp 'Архив МВС СССР опись - №' is present with the handwritten year '1948 г.'.,2,,127001339
d7d71a26-a651-4d09-ab64-c7dd7e9bc1c2,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001332,НМІУДСВ-(ТФ-5473-88+++ТФ-5473-88+++ТФ-5473-88),НМІУДСВ-ТФ1-5473-88,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Ольховатский район Харьковской области Опис 1,"Дата (як надруковано): Начато: ""01"" февраля 1943 года. Закончено: ""20"" ноября 1959 года. | Нотатки: На 75 листах",1943,1959,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Ольховатский район Харьковской области Опис 1,,"Начато: ""01"" февраля 1943 года. Закончено: ""20"" ноября 1959 года.",high,На 75 листах,2,,127001332
258fd01a-c43e-4906-8644-14cdb7eea0c1,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=127001201,НМІУДСВ-(ТФ-5473-89+++ТФ-5473-89+++ТФ-5473-89),НМІУДСВ-ТФ1-5473-89,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области. АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Ольховатский район Харьковской области,"Дата (як надруковано): Великой Отечественной войны | Нотатки: The main printed title mentions 'Ольховатский район', but 'Орех' is handwritten above it. The start and end years are derived from the earliest and latest dates found in the ledger entries on subsequent pages.",1940,1945,Волчанско-Великобурлукский объединенный районный военный комиссариат Харьковской области,АЛФАВИТНАЯ КНИГА учета погибших на фронтах Великой Отечественной войны за Ольховатский район Харьковской области,,Великой Отечественной войны,high,"The main printed title mentions 'Ольховатский район', but 'Орех' is handwritten above it. The start and end years are derived from the earliest and latest dates found in the ledger entries on subsequent pages.",2,,127001201
