Р6509	Хмельницький обласний центр з фізичної культури і спорту інвалідів "Інваспорт" Хмельницького обласного управління з питань фізичної культури і спорту, Українського центру з фізичної культури і спорту інвалідів "Інваспорт", м. Хмельницький		0	0
Р651	Виконком Лабунської волосної ради		0	0
Р6510	Хмельницьке обласне бюро судово-медичної експертизи Управління охорони здоров’я Хмельницької обласної державної адміністрації, м. Хмельницький		0	0
Р6511	Державна інспекція з контролю якості лікарських засобів у Хмельницькій області Державної інспекції з контролю якості лікарських засобів МОЗ України, м. Хмельницький		0	0
Р6512	Управління зовнішніх зносин та зонішньоекономічної діяльності Хмельницької обласної державної адміністрації, м. Хмельницький		0	0
Р6513	Державна інспекція по заготівлях і якості сільськогосподарських продуктів Хмельницької обласної державної адміністрації, м. Хмельницький		0	0
Р6514	Відкрите акціонерне товариство «Темп» (ВАТ «Темп») Міністерства машинобудування, військово-промислового комплексу і конверсії України, м. Хмельницький		0	0
Р6515	Державне підприємство "Подільський експертно-технічний центр" (ДП "Подільський ЕТЦ") Держгірпромнагляду України, м. Хмельницький		0	0
Р6516	Державна фінансова інспекція в Хмельницькій області Державної фінансової інспекції України, м. Хмельницький		0	0
Р6517	Територіальне управління Державної інспекції з енергозбереження по Хмельницькій області Державної інспекції з енергозбереження, з 2011р. - Державного агентства з енергоефективності та енергозбереження України, м. Хмельницький		0	0
Р6518	Колекція документів загиблих Героїв Небесної Сотні		0	0
Р6519	Відділ міграційної служби у Хмельницькій області Державного комітету України у справах національностей та релігій, м. Хмельницький		0	0
Р652	Народний суд 17-ї дільниці Бердичівського судового округу		0	0
Р6520	Хмельницька обласна організація Національної спілки краєзнавців України, м. Хмельницький		0	0
Р6521	Управління інфраструктури та туризму Хмельницької обласної державної адміністрації, м. Хмельницький		0	0
Р6522	Головне управління Державної служби України з надзвичайних ситуацій у Хмельницькій області (ГУ ДСНС України у Хмельницькій області), м. Хмельницький		0	0
Р6523	Виконавча дирекція Хмельницького обласного відділення Фонду соціального страхування з тимчасової втрати працездатності, м. Хмельницький		0	0
Р6524	Територіальна державна інспекція з питань праці у Хмельницькій області Державної інспекції України з питань праці, м. Хмельницький		0	0
Р655	Виконком Плужнянської районної ради		0	0
Р6525	Головне управління Державної служби України з питань безпечності харчових продуктів та захисту споживачів в Хмельницькій області (ГУ Держпродспоживслужби в Хмельницькій області), м. Хмельницький		0	0
Р6526	Сердунич Любов Андріївна (1959 р. н.), поетеса, просвітянка, краєзнавець, дослідниця голодоморів, журналістка		0	0
Р6527	Хмельницька районна державна адміністрація Хмельницької області Хмельницької облдержадміністрації, м. Хмельницький		0	0
Р6528	Управління з питань цивільного захисту населення Хмельницької облдержадміністрації, м. Хмельницький		0	0
Р6529	Управління державної служби Головного управління державної служби України в Хмельницькій області, м. Хмельницький		0	0
Р6530	Хмельницька обласна дирекція акціонерного комерційного банку соціального розвитку „Укрсоцбанк“ (АКБ „Укрсоцбанк“) Республіканського АКБ „Укрсоцбанк“, м. Хмельницький		0	0
Р6531	Хмельницький учбово-курсовий комбінат "Добробут" Хмельницької обласної ради, м. Хмельницький		0	0
Р6532	Хмельницьке обласне відділення "Пошуково-видавничого агентства редколегії серіалу "Книга Пам’яті України" (колекція)		0	0
Р6533	Хмельницьке обласне територіальне відділення Антимонопольного комітету України, м Хмельницький		0	0
Р6534	Хмельницький благодійний фонд "Хесед Бешт", м. Хмельницький		0	0
Р6535	Регіональне управління Департаменту контролю за виробництвом та обігом спирту, алкогольних напоїв і тютюнових виробів Державної податкової адміністрації України у Хмельницькій області, м. Хмельницький		0	0
Р6536	Хмельницький обласний центр зайнятості Державної служби зайнятості Міністерства соціальної політики України, м. Хмельницький		0	0
Р6537	Ярмолинецька районна державна адміністрація Хмельницької області Хмельницької обласної державної адміністрації, смт Ярмолинці Ярмолинецького району Хмельницької області		0	0
Р6538	Інспекція державного архітектурно-будівельного контролю у Хмельницькій області Державної архітектурно-будівельної інспекції України, м. Хмельницький		0	0
Р6539	Головне управління Пенсійного фонду України в Хмельницькій області, м. Хмельницький		0	0
Р654	Виконком Заміхівської волосної ради		0	0
Р6540	Державне підприємство (ДП) Хмельницький обласний фонд підтримки індивідуального житлового будівництва на селі Хмельницької облдержадміністрації, м. Хмельницький		0	0
Р6541	Хмельницький обласний комітет профспілки працівників плодоовочевого господарства та заготівлі, м. Хмельницький		0	0
Р6542	Хмельницька обласна організація фізкультурно-спортивного товариства "Україна" Центральної ради фізкультурно-спортивного товариства "Україна", м. Хмельницький		0	0
Р6543	Хмельницький обласний центр соціальних служб для сім’ї, дітей та молоді Хмельницької обласної державної адміністрації, м. Хмельницький		0	0
Р6544	Пастушин Іван Петрович (1918–2016 рр.), Заслужений лікар УРСР, кандидат медичних наук		0	0
Р6545	Профспілкова організація Хмельницької філії Відкритого акціонерного товариства "Укртелеком" (ВАТ "Укртелеком"), м. Хмельницький		0	0
Р6546	Відкрите акціонерне товариство енергопостачальна компанія "Хмельницькобленерго" (ВАТЕК "Хмельницькобленерго") Міністерства енергетики України, з 2000р. - Міністерства палива та енергетики України м. Хмельницький Хмельницької області		0	0
Р6547	Хмельницька обласна профспілкова організація працівників споживчої кооперації, м. Хмельницький		0	0
Р6548	Хмельницька обласна профспілкова організація працівників сільських будівельників, м. Хмельницький		0	0
Р6549	Хмельницька обласна організація профспілки працівників лісового господарства, м. Хмельницький		0	0
Р6550	Хмельницька обласна організація профспілки працівників харчової і переробної промисловості, м. Хмельницький		0	0
Р6551	Мазур Микола Іванович (1948–2015 рр.), Заслужений художник України, скульптор, графік, педагог		0	0
Р6552	Дунаєвецька районна державна адміністрація Хмельницької обласної державної адміністрації, м. Дунаївці Дунаєвецького району Хмельницької області		0	0
Р6553	Віньковецька районна державна адміністрація Хмельницької області Хмельницької обласної державної адміністрації, смт Віньківці Віньковецького району Хмельницької області		0	0
Р6554	Хмельницький центр підвищення кваліфікації та перепідготовки кадрів Державної митної служби України, м. Хмельницький		0	0
Р6555	Відкрите акціонерне товариство по газопостачанню та газифікації "Хмельницькгаз" (ВАТ "Хмельницькгаз") Державного комітету України з нафти і газу, м. Хмельницький		0	0
Р6556	Хмельницьке областе товариство політичних в’язнів, репресованих громадян та членів їх сімей, м. Хмельницький		0	0
Р6557	Хмельницька єпархія Української Православної Церкви, м. Хмельницький		0	0
Р6558	Державна інспекція сільського господарства в Хмельницькій області Державної інспекції сільського господарства України, м. Хмельницький		0	0
Р6559	Хмельницький інститут регіонального управління та права, м. Хмельницький		0	0
Р656	Полонська районна каса соціального страхування		0	0
Р6560	Державна бюджетна установа "Хмельницький регіональний центр з інвестицій та розвитку" Державного агенства України з інвестицій та розвитку, м. Хмельницький		0	0
Р6561	Головне управління Держсанепідслужби у Хмельницькій області Державної санітарно-епідеміологічної служби України, м. Хмельницький		0	0
Р6562	Управління охорони, використання і відтворення водних біоресурсів та регулювання рибальства в Хмельницькій області Державного агентства рибного господарства України, м. Хмельницький		0	0
Р6563	Первинна профспілкова організація Інспекції державного архітектурно-будівельного контролю у Хмельницькій області, м. Хмельницький		0	0
Р6564	Хмельницький обласний кардіологічний диспансер управління охорони здоров’я обласної державної адміністрації, м. Хмельницький		0	0
Р6565	Союз промисловців і підприємців Хмельницької області (ХСПП) Українського Союзу промисловців і підприємців, м. Хмельницький		0	0
Р6566	Хмельницький обласний інформаційно-аналітичний центр охорони здоров’я Управління охорони здоров’я Хмельницької обласної державної адміністрації, м. Хмельницький		0	0
Р6567	Первинна профспілкова організація публічного акціонерного товариства "Завод "Темп" " (ПАТ "Завод "Темп" ") Профспілки працівників радіоелектроніки та машинобудування України, м. Хмельницький Хмельницької області		0	0
Р6568	Чайковський Михайло Євгенович, 1963 р.н., доктор педагогічних наук, професор, Заслужений тренер України, Відмінник освіти України, Людина року - 1999, лауреат міжнародних, обласних, міських премій		0	0
Р6569	Первинна профспілкова організація Хмельницької обласної організації Українського товариства мисливців і рибалок, м. Хмельницький		0	0
Р657	** ../Р-659/		0	0
Р6570	Комунальний заклад "Хмельницький обласний центр централізованого господарського обслуговування закладів охорони здоров’я" (КЗ "Хмельницький обласний центр централізованого господарського обслуговування закладів охорони здоров’я") Хмельницької обласної ради, м. Хмельницький		0	0
Р6571	Хмельницька обласна державна лікарня ветеринарної медицини Головного управління ветеринарної медицини у Хмельницькій області, м. Хмельницький		0	0
Р693	****		0	0
Р696	Виконком Головлівської сільської ради		0	0
Р6572	Хмельницький спеціалізований будинок дитини "Берізка" Хмельницького обласного управління охорони здоров’я, м. Хмельницький Хмельницької області		0	0
Р6573	Дунаєвецький будинок дитини Хмельницького обласного відділу охорони здоров’я, м. Дунаївці Дунаєвецького району Хмельницької області		0	0
Р6574	Полонський будинок дитини Хмельницького обласного відділу охорони здоров’я, м. Полонне Полонського району Хмельницької області		0	0
Р6575	Рязанцев Микола Тимофійович, 1926 р.н., ветеран Другої світової війни, Відмінник військово-морського будівництва, письменник, поет		0	0
Р6576	Колекція документів приватного архівного зібрання "Козацький рід Хмар-Бондарів-Марциновських с. Гатна Деражнянського району"		0	0
Р6577	Соколівська спеціальна загальноосвітня школа-інтернат Хмельницької обласної ради, с. Соколівка Ярмолинецького району Хмельницької області		0	0
Р6578	Хмельницький обласний наркологічний диспансер Хмельницької обласної ради, м. Хмельницький		0	0
Р658	Ганнопільське районне товариство взаємодопомоги		0	0
Р659	Виконком Ганнопільської районної ради		0	0
Р66	** ../Р-3116/		0	0
Р660	** ../Р-600/		0	0
Р661	Ганнопільське районне бюро Товариства сприяння обороні, авіаційному і хімічному будівництву		0	0
Р662	** ../Р-622/		0	0
Р663	****		0	0
Р664	Кам’янецька 2-а трудова школа ім. Шевченка		0	0
Р665	Новоушицька державна аптека		0	0
Р666	Виконком Ганнопільської єврейської сільської ради		0	0
Р667	Ганнопільський районний комітет незаможних селян		0	0
Р668	Виконком Красноставської сільської ради		0	0
Р669	Хмельницька обласна будівельно-монтажна контора „Сільелектробуд“		0	0
Р67	Виконком Пудловецької сільської ради		0	0
Р670	Відділ народної освіти виконкому Ганнопільської районної ради		0	0
Р671	Планова комісія виконкому Староушицької районної ради		0	0
Р672	Відділ народної освіти виконкому Берездівської районної ради		0	0
Р673	Виконком Прикордонно-Улашанівської сільської ради		0	0
Р674	****		0	0
Р675	Колгосп ім. Чкалова, с. Дідова Гора		0	0
Р676	Кам’янець-Подільська спеціальна допоміжна школа №1		0	0
Р677	****		0	0
Р678	** ../Р-1539/		0	0
Р679	** ../Р-689/		0	0
Р68	Проскурівське міжрайонне агентство „Укрфільм“		0	0
Р680	Виконком Берездівської сільської ради		0	0
Р681	****		0	0
Р682	Виконавчий комітет Берездівської районної ради депутатів робітників		0	0
Р683	Виконком Славутської сільської ради		0	0
Р684	Берездівська районна комісія незаможних селян		0	0
Р685	Берездівська районна комісія взаємодопомоги		0	0
Р686	Відділення профспілки працівників швейної промисловості Полонського повіту		0	0
Р687	** ../Р-985/		0	0
Р688	Виконком Бачманівської сільської ради		0	0
Р689	Кам’янець-Подільський хімічний технікум ім. К.Лібкнехта		0	0
Р69	Народний суд 3-ї дільниці м. Кам’янця-Подільського		0	0
Р690	Виконком Радошівської сільської ради		0	0
Р691	Управління Волочиської волосної робітничо-селянської міліції		0	0
Р692	Колгосп ім. Шевченка, с. Довжки		0	0
Р699	Виконком Дятилівської сільської ради		0	0
Р70	Народний суд 12-ї дільниці Кам’янецького округу		0	0
Р700	** ../Р-1226/		0	0
Р701	Місцевий комітет профспілки працівників сільського і лісового господарства Шепетівської окрспілки “Господарспілка“		0	0
Р702	Виконком Жуківської волосної ради		0	0
Р703	Виконком Кутківської сільської ради		0	0
Р704	Колгосп „Ленінський шлях“, с. Хутір		0	0
Р705	Колгосп „Шлях Леніна“, с. Бакота		0	0
Р706	** ../Р-1233/		0	0
Р707	** ../Р-1232/		0	0
Р708	Агент державного страхування Ганнопільського району		0	0
Р709	****		0	0
Р71	Виконком Панівецької сільської ради		0	0
Р710	Виконком Старокривинської сільської ради		0	0
Р711	** ../Р-1182/		0	0
Р712	Клепачівський сільський комітет взаємодопомоги		0	0
Р713	Виконком Мирутинської сільської ради		0	0
Р714	Виконком Волицької сільської ради		0	0
Р715	Виконком Ногачівської сільської ради		0	0
Р716	Виконком Мусутинської сільської ради		0	0
Р717	****		0	0
Р718	** ../Р-1242/		0	0
Р719	****		0	0
Р72	Виконком Ходоровецької сільської ради		0	0
Р720	Виконком Славутської міської ради		0	0
Р721	Славутський районний відділ статистики		0	0
Р722	8-а єврейська трудова школа м. Кам’янця-Подільського		0	0
Р723	Славутський будинок інвалідів		0	0
Р724	****		0	0
Р725	Агентство державного страхування 58-ї дільниці Кам’янецького округу		0	0
Р726	Кам’янець-Подільське медичне училище		0	0
Р727	6-а військова дорожна шосейна дільниця м. Кам’янця-Подільського		0	0
Р728	Відділ охорони здоров’я виконкому Чемеровецької районної ради		0	0
Р729	****		0	0
Р73	Виконком Драганівської сільської ради		0	0
Р730	Кам’янець-Подільський міськводопровід		0	0
Р731	Відділ комунального господарства Кам’янець-Подільської міської ради		0	0
Р732	Купільське волосне податкове бюро		0	0
Р733	Кам’янець-Подільське кар’єроуправління		0	0
Р734	Кам’янець-Подільський гірничо-силікатний трест		0	0
Р735	Статистичне бюро виконкому Кам’янецької повітової ради		0	0
Р736	Кам’янець-Подільський окружний відділ робітничо-селянської інспекції		0	0
Р737	Кам’янецький окружний продовольчий комітет		0	0
Р738	Кам’янець-Подільська міська електростанція		0	0
Р739	Статистичне бюро виконкому Новоушицької повітової ради		0	0
Р74	Виконком Вільховецької сільської ради		0	0
Р740	Кам’янець-Подільська аптека товариства Українського Червоного Хреста		0	0
Р741	Виконком Малиницької волосної ради		0	0
Р742	Меджибізький волосний революційний комітет		0	0
Р743	Відділ комунального господарства виконкому Шепетівської окружної ради		0	0
Р744	** ../Р-1095/		0	0
Р745	Інспектура праці виконкому Кам’янецької окружної ради		0	0
Р746	Кам’янець-Подільська окружна біржа праці		0	0
Р747	Кам’янець-Подільський обласний комітет Всесоюзної сільськогосподарської виставки		0	0
Р748	Виконком Селичівської сільської ради		0	0
Р749	Славутський районний комітет профспілки працівників державних установ		0	0
Р750	** ../Р-720/		0	0
Р751	Народний суд 2-ї дільниці Полонського повіту		0	0
Р752	Фінансовий відділ виконкому Славутської районної ради		0	0
Р753	Славутське лісництво		0	0
Р754	Планова комісія виконкому Славутської районної ради		0	0
Р755	Славутська районна інспектура праці		0	0
Р756	Відділ торгівлі виконкому Славутської районної ради		0	0
Р757	Славутський районний комітет незаможних селян		0	0
Р758	Відділ соціального забезпечення виконкому Славутської районної ради		0	0
Р759	Славутська районна рада професійний спілок		0	0
Р76	Виконком Зарічанської сільської ради		0	0
Р760	Славутський волосний революційний комітет		0	0
Р761	Виконком Славутської волосної ради		0	0
Р762	Виконком Славутської районної ради		0	0
Р763	** ../Р-1215/		0	0
Р764	Виконком Ізяславської волосної ради		0	0
Р765	Фінансовий відділ виконкому Шепетівської окружної ради		0	0
Р767	** ../Р-1190/		0	0
Р768	Виконком Янушівської сільської ради		0	0
Р769	Виконком Нетішинської сільської ради		0	0
Р77	Виконком Чабанівської сільської ради		0	0
Р770	Виконком Хоняківської сільської ради		0	0
Р771	Виконком Хоростоцької сільської ради		0	0
Р772	Виконком Дідовогірської сільської ради		0	0
Р773	Гуменецьке товариство спільного обробітку землі „Бідняк“		0	0
Р774	Виконком Хутірської сільської ради		0	0
Р775	Виконком Нараївської сільської ради		0	0
Р777	Виконком Цвітоської сільської ради		0	0
Р778	****		0	0
Р779	Особлива сесія народного суду Ізяславського повіту		0	0
Р78	****		0	0
Р780	Народний суд 1-ї дільниці Шепетівського округу		0	0
Р781	Народний суд 4-ї дільниці Шепетівського округу		0	0
Р782	Народний суд 6-ї дільниці Шепетівського округу		0	0
Р783	Народний суд 2-ї дільниці Шепетівського округу		0	0
Р784	Народний суд 3-ї дільниці Шепетівського округу		0	0
Р785	Народний суд 5-ї дільниці Шепетівського округу		0	0
Р786	Відділ праці виконкому Полонської повітової ради		0	0
Р787	Пашковецький волосний революційний комітет		0	0
Р788	Управління торгівлі виконкому Хмельницької обласної ради		0	0
Р789	Кам’янецький повітовий відділ видавництва		0	0
Р79	Виконком Цибулівської сільської ради		0	0
Р790	Головне фінансове управління Хмельницької облдержадміністрації		0	0
Р791	Управління сільського господарства виконкому Хмельницької обласної ради		0	0
Р792	Фінансовий відділ виконкому Хмельницької міської ради		0	0
Р793	** ../Р-1253/		0	0
Р794	****		0	0
Р795	****		0	0
Р796	Проскурівська міська прокуратура		0	0
Р848	Сокільське громадське господарство		0	0
Р797	Проскурівська ветеринарно-бактеріологічна лабораторія		0	0
Р798	Проскурівський районний комітет товариства Червоного Хреста і Червоного Півмісяця УРСР		0	0
Р799	** ../Р-2351/		0	0
Р80	Виконком Домбровської сільської ради		0	0
Р800	Юридична консультація 2-го району Кам’янецького повіту		0	0
Р801	****		0	0
Р802	*		0	0
Р803	****		0	0
Р804	Управління Смотрицької районної радянської робітничо-селянської міліції		0	0
Р805	Антонінська районна управа		0	0
Р806	Антонінська сільська управа		0	0
Р807	Антонінський цукровий завод		0	0
Р808	Великосалиське громадське господарство		0	0
Р809	Терешковецьке громадське господарство		0	0
Р81	Виконком Гуменецької сільської ради		0	0
Р810	Федірківська сільська управа		0	0
Р811	Рублянська сільська управа		0	0
Р812	Новосільська волосна управа		0	0
Р813	Новосільська сільська управа		0	0
Р814	Медцівська сільська управа		0	0
Р815	Закриницьке громадське господарство		0	0
Р816	Тернавське громадське господарство		0	0
Р817	Мазепинецьке громадське господарство		0	0
Р818	Великопузирківське громадське господарство		0	0
Р819	Трісецьке громадське господарство		0	0
Р82	Виконком Нагорянської сільської ради		0	0
Р820	Звіринецьке громадське господарство		0	0
Р821	Васьковецьке громадське господарство		0	0
Р822	Якимовецьке громадське господарство		0	0
Р823	Трісецька сільська споживча спілка		0	0
Р824	Христівська волосна управа		0	0
Р825	Кучманівське громадське господарство		0	0
Р826	Великоулашанівська сільська управа		0	0
Р827	Закриницька волосна управа		0	0
Р828	Терешківська волосна управа		0	0
Р829	Решнівська сільська управа		0	0
Р83	** ../Р-4234/		0	0
Р830	Орининська сільська управа		0	0
Р831	Терешковецька сільська споживча спілка		0	0
Р832	Антонінський окружний промисловий комбінат		0	0
Р833	Антонінська повітова споживча спілка		0	0
Р834	Стригано-Ріпищанська сільська управа		0	0
Р835	Севрюківська сільська управа		0	0
Р836	Антонінська окружна контора закупки та збуту		0	0
Р837	Маленківська сільська управа		0	0
Р838	Антонінська взуттєва майстерня		0	0
Р839	Терешківська сільська управа		0	0
Р84	Виконком Солобковецької районної ради		0	0
Р840	Тернавська сільська управа		0	0
Р841	Кропивнянське громадське господарство		0	0
Р842	Миньковецька сільська управа		0	0
Р843	Маленківське громадське господарство		0	0
Р844	Закриницька сільська управа		0	0
Р845	Смотрицька волосна народна управа		0	0
Р846	Виконком Ізяславської районної ради		0	0
Р847	Планова комісія виконкому Кам’янець-Подільської міської ради		0	0
Р849	Сокільська сільська міліція		0	0
Р85	Райком профспілки працівників освіти, вищої школи і наукових установ Старокостянтинівського району		0	0
Р850	Жванецьке громадське господарство		0	0
Р851	Кам’янець-Подільський обласний архів		0	0
Р852	Виконком Смотрицької волосної ради		0	0
Р853	Рахнівецький сільський банк		0	0
Р854	Кам’янецький окружний груповий комітет профспілки працівників мистецтва		0	0
Р855	** ../Р-852/		0	0
Р856	Кам’янецьке окружне статистичне бюро		0	0
Р857	** ../Р-2859/		0	0
Р859	Виконком Слобідко-Кульчієвецької сільської ради		0	0
Р86	Маківський районний комітет незаможних селян		0	0
Р860	Кам’янецьке окружне відділення профспілки працівників народного харчування та гуртожитків		0	0
Р861	Кам’янець-Подільський районний суд		0	0
Р862	Управління Проскурівської окружної робітничо-селянської міліції		0	0
Р864	*		0	0
Р865	*		0	0
Р866	Грабинецьке громадське господарство		0	0
Р867	Вовковинецький жандармський пост		0	0
Р868	Деражнянська прибутково-видаткова каса сільськогосподарського промбанку		0	0
Р869	Антонінська багатопромислова артіль		0	0
Р87	Колгосп ім. Крупської, с. Мартинівка		0	0
Р870	Райковецька сільська споживча спілка		0	0
Р871	** ../Р-393/		0	0
Р872	Летавська сільська управа		0	0
Р873	Великомедведівська волосна управа		0	0
Р874	Малопузирківська волосна управа		0	0
Р875	Старогутське громадське господарство		0	0
Р876	Демковецьке громадське господарство		0	0
Р877	Чемеровецька районна салотопка		0	0
Р878	Красилівська районна управа		0	0
Р879	Чемеровецька районна управа		0	0
Р88	***		0	0
Р880	Лашківське громадське господарство		0	0
Р881	Михалпільське громадське господарство		0	0
Р882	Зіньківське громадське господарство		0	0
Р883	Покутинецьке громадське господарство		0	0
Р884	Баранівське громадське господарство		0	0
Р885	Малоолександрівське громадське господарство		0	0
Р886	Немичинецьке громадське господарство		0	0
Р887	Слобідко-Охримовецьке громадське господарство		0	0
Р888	Антонінський філіал Шепетівського господарського банку		0	0
Р889	****		0	0
Р89	Смотрицький районний комітет незаможних селян		0	0
Р890	** ../Р-766/		0	0
Р891	Антонінське громадське господарство		0	0
Р892	Городоцька районна управа		0	0
Р893	Летичівська окружна управа		0	0
Р894	Велико-Коричинецьке громадське господарство		0	0
Р895	Зяньковецьке громадське господарство		0	0
Р896	Бомковецьке громадське господарство		0	0
Р897	Деражнянська районна лікарня		0	0
Р898	Кам’янець-Подільська нотаріальна контора		0	0
Р899	Ізяславська поліція		0	0
Р90	Виконком Деражнянської районної ради		0	0
Р900	Комарівська сільська управа		0	0
Р902	Відділ народної освіти виконкому Хмельницької міської ради		0	0
Р903	Обласний комітет з фізичної культури і спорту виконкому Хмельницької обласної ради		0	0
Р904	Проскурівське рибне господарство „Заріччя“		0	0
Р905	****		0	0
Р906	Проскурівська міська електростанція		0	0
Р907	** ../Р-1511/		0	0
Р908	Управління народної освіти виконавчого комітету Хмельницької обласної ради		0	0
Р909	Наддністрянське лісництво		0	0
Р91	Чемеровецький районний комітет незаможних селян		0	0
Р910	** ../Р-207/		0	0
Р911	Виконком Юрковецької сільської ради		0	0
Р912	Виконком Летичівської повітової ради		0	0
Р913	Летичівський повітовий земельний відділ		0	0
Р914	Летичівська повітова особлива військово-продовольча комісія		0	0
Р915	Фінансовий відділ виконкому Летичівської районної ради		0	0
Р916	Староушицька зооветеринарна дільниця		0	0
Р917	Дунаєвецький районний продовольчий комітет		0	0
Р918	** ../Р-625/		0	0
Р919	Відділ охорони здоров’я виконкому Кам’янець-Подільської міської ради		0	0
Р92	Лянцкорунський районний комітет незаможних селян		0	0
Р920	Відділ торгівлі виконкому Кам’янець-Подільської міської ради		0	0
Р921	Відділ соціального забезпечення виконкому Летичівської повітової ради		0	0
Р922	Славутський районний селянський будинок		0	0
Р923	Адміністративний відділ виконкому Проскурівської окружної ради		0	0
Р924	Планова комісія виконкому Кам’янецької окружної ради		0	0
Р925	Статистичне бюро виконкому Проскурівської окружної ради		0	0
Р926	Виконком Проскурівської окружної ради		0	0
Р927	Плановий відділ виконкому Проскурівської окружної ради		0	0
Р928	Фінансовий відділ виконкому Проскурівської повітової ради		0	0
Р929	Проскурівський повітовий продовольчий комітет		0	0
Р93	Вівсянський сільський комітет незаможних селян		0	0
Р930	Відділ охорони здоров’я виконкому Проскурівської повітової ради		0	0
Р931	Виконком Сусловецької волосної ради		0	0
Р932	Чемеровецький районний селянський будинок		0	0
Р933	Виконком Старокостянтинівської районної ради		0	0
Р934	Фінансовий відділ виконкому Старосинявської районної ради		0	0
Р935	Планова комісія виконкому Чемеровецької районної ради		0	0
Р936	Відділ сільського господарства виконкому Старосинявської районної ради		0	0
Р937	Колгосп ім. Савчука, с. Зубовщина		0	0
Р938	Виконком Сарнівської волосної ради		0	0
Р939	Фельштинський волосний революційний комітет		0	0
Р94	Гусятинський сільський комітет незаможних селян		0	0
Р940	Виконком Гвардійської районної ради		0	0
Р941	Виконком Чорноострівської районної ради		0	0
Р942	Виконком Шепетівської міської ради		0	0
Р943	Шепетівська окружна рада професійних спілок		0	0
Р944	Виконком Шарівської волосної ради		0	0
Р945	Адміністративний відділ виконкому Шепетівської окружної ради		0	0
Р946	Виконком Ярмолинецької районної ради		0	0
Р948	Кам’янець-Подільська окружна судово-земельна комісія		0	0
Р949	Ганнопільський волосний революційний комітет		0	0
Р95	Юрковецький сільський комітет незаможних селян		0	0
Р950	****		0	0
Р951	****		0	0
Р952	****		0	0
Р953	Чемеровецька районна лікарня		0	0
Р954	Кам’янець-Подільська міська дитяча поліклініка		0	0
Р955	Кам’янець-Подільська міська дитяча консультація №1 „Крапля молока“		0	0
